ID,Bay,Indiv,Farm,Distance,Lat,Lng,Date,State,Ploidy,Culture,Valve,Shell_g,Tissue_g,x,y,z,Thick,Infested
2021 Winter Yaquina,Yaquina Bay,159,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,34,NA,5.54,7.93,2.51,2.09,NA
2021 Winter Yaquina,Yaquina Bay,160,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,16,20,4.71,8.31,0.69,1.58,0
2021 Winter Yaquina,Yaquina Bay,160,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,27,NA,5.43,8.52,2.23,1.99,NA
2021 Winter Yaquina,Yaquina Bay,161,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,24,22,5.69,8.62,0.78,1.89,0
2021 Winter Yaquina,Yaquina Bay,161,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,29,NA,6.12,8.04,2.02,1.16,NA
2021 Winter Yaquina,Yaquina Bay,162,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,17,23,5.4,6.81,0.56,1.56,0
2021 Winter Yaquina,Yaquina Bay,162,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,26,NA,5.96,6.95,2.25,0.9,NA
2021 Winter Yaquina,Yaquina Bay,163,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,17,16,5.21,8.72,0.73,1.36,0
2021 Winter Yaquina,Yaquina Bay,163,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,22,NA,6.45,9.08,1.32,1.06,NA
2021 Winter Yaquina,Yaquina Bay,164,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,18,18,5.16,8.97,0.58,1.25,0
2021 Winter Yaquina,Yaquina Bay,164,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,25,NA,5.91,10.14,1.61,1.86,NA
2021 Winter Yaquina,Yaquina Bay,165,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,22,25,5.14,7.81,0.85,1.82,0
2021 Winter Yaquina,Yaquina Bay,165,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,31,NA,5.24,8.23,2.44,1.69,NA
2021 Winter Yaquina,Yaquina Bay,166,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,30,25,6.31,7.39,1.22,1.93,0
2021 Winter Yaquina,Yaquina Bay,166,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,33,NA,6.91,8.18,1.71,2.17,NA
2021 Winter Yaquina,Yaquina Bay,167,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,22,18,5.88,7.22,1.16,2.94,0
2021 Winter Yaquina,Yaquina Bay,167,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,22,NA,5.97,7.26,1.63,1.05,NA
2021 Winter Yaquina,Yaquina Bay,168,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,13,18,4.73,5.86,0.53,1.43,0
2021 Winter Yaquina,Yaquina Bay,168,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,20,NA,5.15,6.93,2.69,1.39,NA
2021 Winter Yaquina,Yaquina Bay,169,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,20,24,4.5,7.92,0.62,1.62,0
2021 Winter Yaquina,Yaquina Bay,169,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,35,NA,4.54,9.31,2.82,1.52,NA
2021 Winter Yaquina,Yaquina Bay,170,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,19,24,5.8,7.11,0.77,1.43,0
2021 Winter Yaquina,Yaquina Bay,170,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,32,NA,7.11,8.67,2.63,1.56,NA
2021 Winter Yaquina,Yaquina Bay,171,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,24,30,5.61,7.85,0.52,2.5,0
2021 Winter Yaquina,Yaquina Bay,171,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,37,NA,5.68,8.62,3.16,0.8,NA
2021 Winter Yaquina,Yaquina Bay,172,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,17,21,4.89,7.16,0.79,1.38,0
2021 Winter Yaquina,Yaquina Bay,172,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,27,NA,5.23,8.18,1.94,1.25,NA
2021 Winter Yaquina,Yaquina Bay,173,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,19,20,5.24,7.49,0.9,1.45,0
2021 Winter Yaquina,Yaquina Bay,173,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,28,NA,5.58,7.54,2.1,1.73,NA
2021 Winter Yaquina,Yaquina Bay,174,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,R,20,29,5.28,7.19,0.57,1.65,0
2021 Winter Yaquina,Yaquina Bay,174,YOO,10,44.5800307,-124.000922,1/7/21,OR,diploid,off,L,31,NA,6.52,8.02,2.9,2.01,NA
2021 Winter Netarts,Netarts Bay,75,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,35,20,6.19,9.17,0.76,2.55,1
2021 Winter Netarts,Netarts Bay,75,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,46,NA,6.76,10.72,2.38,2.63,NA
2021 Winter Netarts,Netarts Bay,76,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,36,23,5.33,9.92,0.78,2.24,0
2021 Winter Netarts,Netarts Bay,76,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,61,NA,6.46,11.61,2.44,2.68,NA
2021 Winter Netarts,Netarts Bay,77,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,26,13,5.23,8.19,0.83,1.52,1
2021 Winter Netarts,Netarts Bay,77,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,33,NA,6.15,9.9,1.96,1.43,NA
2021 Winter Netarts,Netarts Bay,78,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,41,20,5.85,9.3,1.07,1.91,0
2021 Winter Netarts,Netarts Bay,78,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,67,NA,6.52,11.34,2.77,1.19,NA
2021 Winter Netarts,Netarts Bay,79,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,24,22,5.07,7.75,0.88,1.97,0
2021 Winter Netarts,Netarts Bay,79,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,47,NA,5.57,8.75,3.43,2.34,NA
2021 Winter Netarts,Netarts Bay,80,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,36,26,5.34,10.67,0.8,1.67,0
2021 Winter Netarts,Netarts Bay,80,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,51,NA,5.78,11.78,2.59,1.56,NA
2021 Winter Netarts,Netarts Bay,81,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,20,16,4.86,8.3,0.94,0.9,0
2021 Winter Netarts,Netarts Bay,81,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,27,NA,5.69,9.43,1.85,1.1,NA
2021 Winter Netarts,Netarts Bay,82,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,32,21,5.56,11.4,0.72,1.38,0
2021 Winter Netarts,Netarts Bay,82,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,46,NA,5.95,11.87,2.2,1.39,NA
2021 Winter Netarts,Netarts Bay,83,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,31,23,5.94,8.63,0.74,1.62,1
2021 Winter Netarts,Netarts Bay,83,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,42,NA,6.53,9.51,2.91,1.36,NA
2021 Winter Netarts,Netarts Bay,84,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,20,14,4.32,7.33,0.72,1.67,1
2021 Winter Netarts,Netarts Bay,84,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,34,NA,4.69,8.93,2.34,2.3,NA
2021 Winter Netarts,Netarts Bay,85,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,35,16,5.45,10.28,0.54,2.91,0
2021 Winter Netarts,Netarts Bay,85,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,54,NA,6.15,11.65,2.51,2.43,NA
2021 Winter Netarts,Netarts Bay,86,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,30,19,6.34,9.71,0.76,1.55,0
2021 Winter Netarts,Netarts Bay,86,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,41,NA,5.75,10.73,1.45,1.62,NA
2021 Winter Netarts,Netarts Bay,87,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,39,22,6.25,10.01,0.83,1.86,0
2021 Winter Netarts,Netarts Bay,87,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,50,NA,6.65,11.61,2.52,1.22,NA
2021 Winter Netarts,Netarts Bay,88,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,18,15,3.43,8.47,0.64,1.49,1
2021 Winter Netarts,Netarts Bay,88,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,51,NA,4.63,9.89,4.18,2.12,NA
2021 Winter Netarts,Netarts Bay,89,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,33,18,6.01,9.44,1.19,1.91,0
2021 Winter Netarts,Netarts Bay,89,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,38,NA,6.53,9.62,1.34,0.77,NA
2021 Winter Netarts,Netarts Bay,90,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,31,19,4.94,9.28,0.63,1.55,0
2021 Winter Netarts,Netarts Bay,90,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,48,NA,4.76,10.92,2.55,1.51,NA
2021 Winter Netarts,Netarts Bay,91,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,31,19,5.08,10.66,1.23,2.19,0
2021 Winter Netarts,Netarts Bay,91,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,43,NA,5.97,10.82,2.4,1.55,NA
2021 Winter Netarts,Netarts Bay,92,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,23,16,4.63,7.23,0.65,1.86,0
2021 Winter Netarts,Netarts Bay,92,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,35,NA,4.95,8.63,2.56,1.39,NA
2021 Winter Netarts,Netarts Bay,93,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,40,17,7.7,9.5,0.63,2.65,0
2021 Winter Netarts,Netarts Bay,93,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,64,NA,8.21,10.7,2.93,2.68,NA
2021 Winter Netarts,Netarts Bay,94,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,29,16,5.45,9.01,0.6,1.71,0
2021 Winter Netarts,Netarts Bay,94,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,47,NA,5.95,11,2.61,1.8,NA
2021 Winter Netarts,Netarts Bay,95,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,32,22,4.79,8.97,0.62,1.86,1
2021 Winter Netarts,Netarts Bay,95,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,49,NA,5.51,11.17,2.61,2.43,NA
2021 Winter Netarts,Netarts Bay,96,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,27,13,5.78,8.14,0.76,1.42,0
2021 Winter Netarts,Netarts Bay,96,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,53,NA,6.26,9.74,2.34,1.65,NA
2021 Winter Netarts,Netarts Bay,97,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,34,20,6.02,9.28,0.54,1.25,1
2021 Winter Netarts,Netarts Bay,97,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,38,NA,6.19,10.63,2.19,1.69,NA
2021 Winter Netarts,Netarts Bay,98,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,R,31,19,5.18,9.49,0.56,1.51,0
2021 Winter Netarts,Netarts Bay,98,WCO,0.2,45.4217107,-123.9521011,5/2/21,OR,diploid,on,L,45,NA,5.31,10.59,1.66,1.58,NA
2021 Winter Tillamook,Tillamook Bay,97,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,31,17,5.56,10.53,0.72,1.91,0
2021 Winter Tillamook,Tillamook Bay,97,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,32,NA,6.39,10.47,1.5,2.26,NA
2021 Winter Tillamook,Tillamook Bay,98,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,76,51,6.37,12.47,1.27,2.21,0
2021 Winter Tillamook,Tillamook Bay,98,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,94,NA,6.71,14.71,2.71,2.52,NA
2021 Winter Tillamook,Tillamook Bay,99,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,99,61,8.56,16.42,0.81,2.32,0
2021 Winter Tillamook,Tillamook Bay,99,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,157,NA,8.91,18.97,2.81,1.58,NA
2021 Winter Tillamook,Tillamook Bay,100,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,76,48,6.92,14.34,0.87,2.34,1
2021 Winter Tillamook,Tillamook Bay,100,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,122,NA,8.05,16.96,2.21,1.84,NA
2021 Winter Tillamook,Tillamook Bay,101,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,93,59,6.1,14.04,0.75,2.71,0
2021 Winter Tillamook,Tillamook Bay,101,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,188,NA,6.79,16.5,3.43,2.02,NA
2021 Winter Tillamook,Tillamook Bay,102,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,87,61,6.94,14.03,1.06,1.95,0
2021 Winter Tillamook,Tillamook Bay,102,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,145,NA,7.75,15.83,3.74,1.91,NA
2021 Winter Tillamook,Tillamook Bay,103,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,53,55,5.48,11.77,1.01,2.43,0
2021 Winter Tillamook,Tillamook Bay,103,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,91,NA,6.29,12.94,3.17,2.61,NA
2021 Winter Tillamook,Tillamook Bay,104,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,68,47,6.53,12.84,0.97,1.19,0
2021 Winter Tillamook,Tillamook Bay,104,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,129,NA,7.15,14.08,2.71,1.43,NA
2021 Winter Tillamook,Tillamook Bay,105,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,72,48,6.14,11.64,1.02,2.35,0
2021 Winter Tillamook,Tillamook Bay,105,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,109,NA,6.96,13.81,2.78,2.85,NA
2021 Winter Tillamook,Tillamook Bay,106,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,87,66,8.11,12.24,0.95,1.18,0
2021 Winter Tillamook,Tillamook Bay,106,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,179,NA,9.14,13.84,2.55,1.58,NA
2021 Winter Tillamook,Tillamook Bay,107,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,87,36,6.87,12.23,1.5,2.13,0
2021 Winter Tillamook,Tillamook Bay,107,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,148,NA,7.9,13.61,3.49,1.93,NA
2021 Winter Tillamook,Tillamook Bay,108,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,45,38,5.77,9.54,1.19,2.28,0
2021 Winter Tillamook,Tillamook Bay,108,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,57,NA,6.74,12.16,2.02,2.74,NA
2021 Winter Tillamook,Tillamook Bay,109,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,61,53,7.71,13.71,1.1,2.54,0
2021 Winter Tillamook,Tillamook Bay,109,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,127,NA,7.81,13.98,3.06,1.76,NA
2021 Winter Tillamook,Tillamook Bay,110,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,56,60,7.04,10.33,1.09,2.35,0
2021 Winter Tillamook,Tillamook Bay,110,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,97,NA,8.67,12.98,3.04,1.18,NA
2021 Winter Tillamook,Tillamook Bay,111,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,112,74,6.58,16.75,1.59,2.58,0
2021 Winter Tillamook,Tillamook Bay,111,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,150,NA,7.31,18.05,3.43,1.1,NA
2021 Winter Tillamook,Tillamook Bay,112,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,83,43,6.92,12.94,1.54,2.21,0
2021 Winter Tillamook,Tillamook Bay,112,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,102,NA,7.44,15.56,3.62,1.58,NA
2021 Winter Tillamook,Tillamook Bay,113,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,71,40,6.01,11.51,1.33,2.26,0
2021 Winter Tillamook,Tillamook Bay,113,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,98,NA,6.67,14.18,3.05,1.36,NA
2021 Winter Tillamook,Tillamook Bay,114,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,81,60,6.55,9.25,1.89,2.74,0
2021 Winter Tillamook,Tillamook Bay,114,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,134,NA,7.93,12.18,3.44,3.88,NA
2021 Winter Tillamook,Tillamook Bay,115,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,38,53,6.21,10.37,0.79,2.17,0
2021 Winter Tillamook,Tillamook Bay,115,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,102,NA,6.91,13.01,3.47,3.57,NA
2021 Winter Tillamook,Tillamook Bay,116,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,63,39,5.78,9.55,1.19,1.99,0
2021 Winter Tillamook,Tillamook Bay,116,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,116,NA,6.43,12.5,3.93,2.91,NA
2021 Winter Tillamook,Tillamook Bay,117,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,46,50,6.67,10.13,0.63,1.71,0
2021 Winter Tillamook,Tillamook Bay,117,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,77,NA,6.79,13.52,2.72,1.8,NA
2021 Winter Tillamook,Tillamook Bay,118,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,116,54,7.27,12.69,1.03,1.76,0
2021 Winter Tillamook,Tillamook Bay,118,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,144,NA,8.17,13.64,2.97,1.62,NA
2021 Winter Tillamook,Tillamook Bay,119,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,56,40,6.67,9.28,1.41,2.91,0
2021 Winter Tillamook,Tillamook Bay,119,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,88,NA,6.99,10.86,3.28,1.32,NA
2021 Winter Tillamook,Tillamook Bay,120,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,57,44,6.7,13.28,0.75,2.32,0
2021 Winter Tillamook,Tillamook Bay,120,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,122,NA,7.87,15.66,2.77,1.42,NA
2021 Winter Tillamook,Tillamook Bay,121,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,R,76,49,6.51,13.08,0.79,2.26,0
2021 Winter Tillamook,Tillamook Bay,121,TMO,3.8,45.5350719,-123.9481958,1/14/21,OR,diploid,on,L,124,NA,7.65,15.57,2.98,2.78,NA
2021 Winter Coos,Coos Bay,69,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,32,14,5.11,11.3,0.93,1.36,0
2021 Winter Coos,Coos Bay,69,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,45,NA,5.39,11.7,2.09,2.06,NA
2021 Winter Coos,Coos Bay,70,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,48,42,6.38,12.01,1.05,1.67,0
2021 Winter Coos,Coos Bay,70,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,70,NA,7.31,13.11,3.63,1.43,NA
2021 Winter Coos,Coos Bay,71,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,35,37,5.8,11.36,0.66,1.62,0
2021 Winter Coos,Coos Bay,71,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,53,NA,6.41,11.84,2.33,1.99,NA
2021 Winter Coos,Coos Bay,72,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,43,39,5.69,11.17,0.74,1.47,0
2021 Winter Coos,Coos Bay,72,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,55,NA,6.45,11.7,3.18,1.52,NA
2021 Winter Coos,Coos Bay,73,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,29,12,4.13,9.45,1.11,1.43,0
2021 Winter Coos,Coos Bay,73,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,36,NA,5.02,10.03,3.37,2.89,NA
2021 Winter Coos,Coos Bay,74,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,38,38,5.37,11.31,0.75,1.75,0
2021 Winter Coos,Coos Bay,74,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,75,NA,6.31,12.4,4.07,2.36,NA
2021 Winter Coos,Coos Bay,75,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,50,38,6.12,11.08,1.55,1.92,0
2021 Winter Coos,Coos Bay,75,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,76,NA,7.1,12.74,2.59,2.06,NA
2021 Winter Coos,Coos Bay,76,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,48,42,5.53,10.82,0.98,2.19,0
2021 Winter Coos,Coos Bay,76,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,97,NA,6.69,12.95,4.19,1.96,NA
2021 Winter Coos,Coos Bay,77,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,64,37,6.4,13.6,1.44,1.89,0
2021 Winter Coos,Coos Bay,77,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,72,NA,7.35,14.37,3.13,2.41,NA
2021 Winter Coos,Coos Bay,78,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,63,56,6.28,12.79,0.81,2.01,0
2021 Winter Coos,Coos Bay,78,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,85,NA,7.06,12.86,2.68,2.13,NA
2021 Winter Coos,Coos Bay,79,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,28,29,5.45,9.27,0.74,2.58,0
2021 Winter Coos,Coos Bay,79,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,37,NA,6.4,9.26,2.96,1.89,NA
2021 Winter Coos,Coos Bay,80,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,62,52,7.32,11.78,1.12,2.21,0
2021 Winter Coos,Coos Bay,80,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,101,NA,7.83,12.53,3.62,2.59,NA
2021 Winter Coos,Coos Bay,81,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,33,24,5.56,10.17,1.13,1.89,0
2021 Winter Coos,Coos Bay,81,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,57,NA,6.72,10.09,2.55,2.41,NA
2021 Winter Coos,Coos Bay,82,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,44,25,5.18,11.04,0.8,1.88,0
2021 Winter Coos,Coos Bay,82,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,65,NA,5.81,12.66,3.2,2.34,NA
2021 Winter Coos,Coos Bay,83,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,42,41,5.68,11.16,0.97,1.76,0
2021 Winter Coos,Coos Bay,83,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,66,NA,6.36,12.22,2.95,1.6,NA
2021 Winter Coos,Coos Bay,84,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,42,41,5.73,10.61,0.97,1.47,0
2021 Winter Coos,Coos Bay,84,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,74,NA,6.6,11.82,2.31,2.15,NA
2021 Winter Coos,Coos Bay,85,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,38,42,6.23,12.66,0.99,1.09,0
2021 Winter Coos,Coos Bay,85,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,69,NA,6.91,13.71,2.64,2.17,NA
2021 Winter Coos,Coos Bay,86,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,44,43,5.79,11.92,0.71,2.15,0
2021 Winter Coos,Coos Bay,86,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,71,NA,6.21,12.64,3.3,1.38,NA
2021 Winter Coos,Coos Bay,87,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,34,29,5.04,10.84,0.71,1.99,0
2021 Winter Coos,Coos Bay,87,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,49,NA,5.72,11.16,2.02,2.12,NA
2021 Winter Coos,Coos Bay,88,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,42,50,6.74,11.1,0.78,2.3,0
2021 Winter Coos,Coos Bay,88,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,L,66,NA,4.35,11.25,3.33,1.52,NA
2021 Winter Coos,Coos Bay,89,QOO,0.1,43.3372256,-124.3232242,2/3/21,OR,NA,on,R,61,54,6.28,12.48,0.96,2.01,0
